更新日,曲名
2025/06/12,TO BE HERO X (off-UVRchorus-on) NEON RAIN【ケンモチヒデフミ】※魂電編 挿入歌 アニメ公式 MV.mp4
2025/06/12,【金田一少年の事件簿】「White page」[Ed][Platinum Peppers Family][On-Off][アニメ][芝ちゃん].mp4
2025/06/11,TO BE HERO X (off-UVRchorus-on) My Color【DAIKI(AWSM.)】※ラッキーシアン編 第９話 挿入歌 アニメ公式 MV.mp4
2025/06/11,TO BE HERO X (off-UVRchorus-on) Take Off【DAIKI(AWSM.)】※ラッキーシアン編 第８話 挿入歌 アニメ公式 MV.mp4
2025/06/11,【紫雲寺家の子供たち】ハニーレモン(パート分け)(ver2)／NACHERRY[on-cut].mp4
2025/06/11,【金田一少年の事件簿】「2人」[Ed][ともさかりえ][On-Off][アニメ][芝ちゃん].mp4
2025/06/11,[うたの☆プリンスさまっ♪ マジLOVE2000％] 星のファンタジア (LIVE=3rd)(Off，On)／愛島セシル(鳥海浩輔).mp4
2025/06/11,【仙界伝 封神演義】【IN】【BLACK BIRD】【松本梨香】【Off-On】.mp4
2025/06/11,【カードキャプターさくら】「遠いこの街で」[ED][皆谷尚美][2tr Off-On].mp4
2025/06/11,【ヴィジランテ -僕のヒーローアカデミア ILLEGALS-】[ED]／スピード／yutori／On-Off.mp4
2025/06/10,【アイドルマスターミリオンライブ！シアターデイズ】Flyers!!!／765 MILLION ALLSTARS(on-off).mp4
2025/06/10,【ニコカラ】綺麗事.mp4
2025/06/10,【ニコカラ】グローエンブレイス.mp4
2025/06/10,【忍者と殺し屋のふたりぐらし】[OP]やれんの？エンドレス／花澤香菜(On-Cut)【naoo】.mp4
2025/06/10,[うたの☆プリンスさまっ♪ All Star]ED Winter Blossom (LIVE=3rd)(Off，On)／美風藍(蒼井翔太).mp4
2025/06/10,[うたの☆プリンスさまっ♪ マジLOVE2000％] シリウスへの誓い (LIVE=3rd)(Off，On)／四ノ宮那月(谷山紀章).mp4
2025/06/10,【PT_星空へ架かる橋AA ED】星空のいま／相良心_v1【ON-OFF】.avi
2025/06/10,【PT_キミへ贈る、ソラの花 OP主題歌】キボウのソラ／霜月はるか_v1【ON-cut】.avi
2025/06/10,桜蘭高校ホスト部 OP_桜キッス_河辺千恵子_4CH_画質UP版.mp4
2025/06/10,ボールパークでつかまえて！ (off-UVRchorus-on) コンバート【松室政哉】※ED2 第１０話 ED アニメ公式 MV.mp4
2025/06/09,【LAZARUS】[ed][ラザロ]Lazarus／The Boo Radleys[on-off][ブルーベリー]※英語詞カナあり_bb128.mp4
2025/06/09,グレネーター-ほほえみの閃士-WOWOW版OP_KOHAKU_下川みくに_4CH_画質UP版.mp4
2025/06/09,レッド・ブルー・イエロー (宇宙大帝ゴッドシグマ_ED) かおりくみこ、こおろぎ’73、コロムビアゆりかご会 (2ch_VC_ON) UVR online版.mp4
2025/06/09,【無限のリヴァイアス】【IN】【Sacred Sacrifice】【保志総一朗】【Off-On】.mp4
2025/06/09,【HUNTER×HUNTER(2011)】[ed]表裏一体／ゆず[on-off][ブルーベリー]※パート分け有_bb127.mp4
2025/06/09,【LAZARUS】[ed][ラザロ]Lazarus／The Boo Radleys[on-off][ブルーベリー]※英語詞カナあり_bb128.mp4
2025/06/09,【ウィッチウォッチ】Watch me!／YOASOBI[on-off][アニメMV][ブルーベリー]※ちょい編集_bb126.mp4
2025/06/09,[うたの☆プリンスさまっ♪ マジLOVE2000％] 恋桜 (アニメ)(Off，On)／聖川真斗(鈴村健一).mp4
2025/06/09,[うたの☆プリンスさまっ♪ マジLOVE2000％] 恋桜 (LIVE=3rd)(Off，On)／聖川真斗(鈴村健一).mp4
2025/06/09,【ワンダーエッグ・プライオリティ】巣立ちの歌／アネモネリア（On-Cut）※４話まで・パート分け有り.mp4
2025/06/09,【HUNTER×HUNTER(2011)】[ed]表裏一体／ゆず[on-off][ブルーベリー]※パート分け有_bb127.mp4
2025/06/09,【ウィッチウォッチ】Watch me!／YOASOBI[on-off][アニメMV][ブルーベリー]※ちょい編集_bb126.mp4
2025/06/09,【アイドルマスターシンデレラガールズスターライトステージ】Teeenage☆Groovin’／喜多見柚、椎名法子、棟方愛海(パート分無).mp4
2025/06/08,【ウマ娘 シンデレラグレイ】［OP］超える／[Alexandros]（On-Semi-Mvc-Off）※ver2.0・10話まで.mp4
2025/06/08,【ウマ娘 シンデレラグレイ】［OP］超える／[Alexandros]（On-Semi-Mvc-Off）※本人映像.mp4
2025/06/08,ライジングエア (生徒会の一存キャラソン＋プリキュア5_MAD) 富樫美鈴 (2ch_VC_ON) UVR online版.mp4
2025/06/08,ザ☆ウルトラマン OP_ザ・ウルトラマン_ささきいさお・ゆりかご会_2CH 高画質版OFF改.mp4
2025/06/08,BLEACH (ブリーチ) OP_アニマロッサ_ポルノグラフィティ_2CH_画質UP版.mp4
2025/06/08,キョーダインとは俺たちだ (宇宙鉄人キョーダイン_ED) ささきいさお、こおろぎ'73 (2ch_VC_ON) UVR online版.mp4
2025/06/08,【帰宅部活動記録】キミについて言えること（パート分け）／塔野花梨(結名美月)＆九重クレア(千本木彩花)［on-cut］.mp4
2025/06/08,【スライム倒して300年、知らないうちにレベルMAXになってました ～そのに～】[OP]So☆Lucky／小倉唯(On-Cut)【naoo】.mp4
2025/06/07,【ネコジャラ市の11人 主題歌】 すばらしい星地球(cut&コーラス入-on) ／ 姫ゆり子、谷幹一 _けんちぃ_975.mp4
2025/06/07,青春の旅立ち (スターウルフ_OP) ヒデ夕樹 (2ch_VC_ON) UVR online版.mp4
2025/06/07,Story of the Euphalia [PV] (cut) ANGELICA ASTER.mp4
2025/06/07,湘南グラフィティ (湘南爆走族_主題歌) 桃太郎 (2ch_VC_ON) UVR online版.mp4
2025/06/07,【はたらく魔王さま!】ZERO!!／栗林みな実［on-off］.mp4
2025/06/07,Days of promise -The Front Line Covers- (cut) DAWNSLAVE 1&2【川田まみ】.mp4
2025/06/07,あちちな夏の物語り (off) Ripple ～ブルーシールへようこそっ～※パート有.mp4
2025/06/07,【コメットさん OP】 コメットさん(cut&コーラス入-on) ／ 九重佑三子_けんちぃ_974.mp4
2025/06/07,BLEACH (ブリーチ) ED_さくらびと_SunSet Swish_2CH_画質UP版.mp4
2025/06/07,ニンジャバットマン対ヤクザリーグ (off-UVRchorus-on) ただひとり【大鷲天女の大阿奈】※挿入歌 アニメ公式 MV.mp4
2025/06/07,Circle Love～サクラ～　北川理恵 VC (On_Off).mp4
2025/06/07,この恋て鼻血を止めて (off-UVRchorus-on) Brand New Day【LEEVELLES】.mp4
2025/06/06,メダリスト OP主題歌_BOW AND ARROW_米津玄師_2CH.mp4
2025/06/06,ロックは淑女の嗜みでして (off-UVRchorus-on) Ready to Rock【BAND-MAID】※Ver2.mp4
2025/06/06,【ロックは淑女の嗜みでして】[OP]Ready to Rock／BAND-MAID(On-Cut)【naoo】.mp4
2025/06/06,TO BE HERO X (off-UVRchorus-on) KONTINUUM【SennaRin】.mp4
2025/06/06,【歌マクロス】「ユニバーサル・バニー」[In][ワルキューレ][On-Off][ゲーム][加古]パート分け有.mp4
2025/06/06,【プリンセッション・オーケストラ】「ゼッタイ歌姫宣言ッ！」[Op][オルケリア][On-Off][アニメ][加古]パート分け有り.mp4
2025/06/06,【ヴィジランテ-僕のヒーローアカデミア ILLEGALS-】「スピード」[Ed][yutori][On-Off][アニメ][加古].mp4
2025/06/06,【歌ってみた】「唱」[Im][夢限大みゅーたいぷ][On-Off][一般][加古].mp4
2025/06/06,【プリンセッション・オーケストラ】「人生は流星だ☆彡」[Ed][一条ながせ（橘杏咲）][On-Off][アニメ][加古].mp4
2025/06/06,【プリンセッション・オーケストラ】「STAR LIGHT」[In][識辺かがり（藤本侑里）][On-Off][アニメ][加古].mp4
2025/06/06,【ワンダラーズ フロム イース】夢色の瞳／Falcom Sound Team jdk feat. 南翔子(on-UVRchorus-cut)※Falcom Vocal collection crm.mp4
2025/06/06,【マギアレコード 魔法少女まどか☆マギカ外伝】Lapis／TrySail(on-UVRchorus-cut)※ED パート暫定 crm .mp4
2025/06/06,【ファイナルファンタジーⅦ Dirge of Cerberus】REDEMPTION／Gackt(on-UVRchorus-cut)※ 修正1 crm.mp4
2025/06/06,【ひげを剃る。そして女子高生を拾う。】Plastic Smile／石原夏織(on-UVRchorus-cut)※ED crm.mp4
2025/06/06,【ディープインサニティ アサイラム】マドロミ／天音かなた、常闇トワ (on-UVRchorus cut-Joy)※OP crm 修正2.mp4
2025/06/06,【バック・アロウ】 鼓動／藍井エイル(on-UVRchorus-cut) ※OP2 crm.mp4
2025/06/06,【ヴァイオレット・エヴァーガーデン】Violet Snow／結城アイラ(on-UVRchorus-cut)※(Original.ver).mp4
2025/06/06,【SHAMAN KING 2021】Get up! Shout! PV版／水樹奈々(chorus-on-UVRchorus cut)※OP2 crm.mp4
2025/06/06,【SHAMAN KING 2021】Get up! Shout!／水樹奈々(chorus-on-UVRchorus cut)※OP2 crm.mp4
2025/06/06,【SDガンダムワールド ヒーローズ】誰が為に愛は鳴る／TrySail(on-UVRchorus-cut)※OP crm パート分有.mp4
2025/06/06,【SDガンダムワールド ヒーローズ】誰が為に愛は鳴る／TrySail MV(on-UVRchorus-cut)※OP crm パート分有.mp4
2025/06/06,【Ｇのレコンギスタ】ふたりのまほう／May.J(on-UVRchorus-cut)※OP2 crm.mp4
2025/06/06,【BLUE REFLECTION RAY澪】アトック／藍井エイル(on-UVRchorus-cut)※OP2 crm.mp4
2025/06/06,【2.43 清陰高校男子バレー部】麻痺／yama(on-UVRchorus-cut)※OP crm.mp4
2025/06/06,[うたの☆プリンスさまっ♪ All Star]OP QUARTET★NIGHT (LIVE=3rd)(Off，On)／QUARTET NIGHT.mp4
2025/06/06,【無限のリヴァイアス】【IN】【masquerade】【氷上恭子】【Off-On】.mp4
2025/06/06,【忘却の旋律】Will／lisa(on-UVRchorus-cut)※OP crm.mp4
2025/06/06,【エル・カザド】光の行方／savage genius(on-UVRchorus-cut)※OP crm.mp4
2025/06/06,【ヴァルキリーコンプレックス】聖戦スペクタル Ceui (on-UVRchorus off-chorus)※ crm.mp4
2025/06/06,【絆のアリル】mirAI wave／PathTLive(on-UVRchorus-cut)※OP [5パート]crm.mp4
2025/06/06,【絆のアリル】mirAI wave／PathTLive(on-UVRchorus-cut)※OP [2パート]crm.mp4
2025/06/06,【魔法使い黎明期】インプリンティング ／▽▲TRiNITY▲▽(on-UVRchorus-cut)※ED crm.mp4
2025/06/06,【テイルズ オブ バーサス】Be your wings／GIRL NEXT DOOR(on-UVRchorus)※OP crm.mp4
2025/06/06,【バーテンダー】バーテンダー／ナチュラル ハイ(on-UVRchorus-cut)※OP crm.mp4
2025/06/06,【W～wish～ - ダブル・ウィッシュ】Can you feel crying alone ／tiaraway(on-UVRchorus-cut)※OP[2パート]crm.mp4
2025/06/06,【魔法使いの嫁】月のもう半分／AIKI & AKINO from bless4(on-UVRchorus-cut)※ED2[2パート修正4]crm .mp4
2025/06/06,【私の百合はお仕事です！】夢が覚めても／白鷺陽芽＆綾小路美月（小倉唯＆上坂すみれ）(on-UVRchorus-cut)※ED crm.mp4
2025/06/06,【乙女はお姉さまに恋してる】Love Power／Aice5(on-UVRchorus-cut)※OP [5パート 修正1]crm.mp4
2025/06/06,【乙女はお姉さまに恋してる】Love Power MV版／Aice5(on-UVRchorus-cut)※OP [5パート 修正1]crm.mp4
2025/06/06,【もののがたり】恋衣／ARCANA PROJECT MV版(on-UVRchorus-cut)※OP [5パート] crm.mp4
2025/06/06,【もののがたり】恋衣／ARCANA PROJECT(on-UVRchorus-cut)※OP [2パート分け 修正1] crm.mp4
2025/06/06,【もののがたり】恋衣／ARCANA PROJECT MV版(on-UVRchorus-cut)※OP [2パート分け 修正1] crm.mp4
2025/06/06,【もののがたり】恋衣／ARCANA PROJECT (on-UVRchorus-cut)※OP [5パート] crm.mp4
2025/06/06,【シャイニング・フォース ネオ】僕たちは／川嶋あい(on-UVRchorus-cut)※ED crm.mp4
2025/06/06,【シャイニング・フォース ネオ】希望と絶望／川嶋あい(on-UVRchorus-cut)※OP crm 修正1 .mp4
2025/06/06,【The SoulTaker～魂狩～】SOULTAKER／JAM Project((on-UVRchorus-cut)※OP [5パート] crm.mp4
2025/06/06,【The SoulTaker～魂狩～】SOULTAKER PV版／JAM Project(on-UVRchorus-cut)※OP [5パート] crm.mp4
2025/06/06,【タコピーの原罪 OP】 ハッピーラッキーチャッピー(cut&コーラス入-on)_暫定版 ／ ano_けんちぃ_1001.mp4
2025/06/06,【名探偵コナン】「ベロニカ」[Ed][倉木麻衣][On-Off][アニメ][芝ちゃん].mp4
2025/06/05,【HARELUYA II BOY】【ED2】クロゼットフリーク／SPYKE(ON_CUT).mp4
2025/06/05,【キミとアイドルプリキュア♪】-石井あみ 熊田茜音 吉武千颯-キミとアイドルプリキュア♪ Light Up!(off-on)パート分けVer2.mp4
2025/06/05,【ウィッチウォッチ】-Aooo-魔法はスパイス(cut-on).mp4
2025/06/05,【機動戦士Gundam GQuuuuuuX】［ED］もうどうなってもいいや／星街すいせい（On-Semi-Mvc-Cut）※ver2.2・8話まで.mp4
2025/06/05,【ニートくノ一となぜか同棲はじめました】ED2｜ダラシナイEveryday〔4パート分け〕／出浦白津莉、百地彩夢、和泉緋那、夏見叶愛［on-off］.mp4
2025/06/05,[うたの☆プリンスさまっ♪ All Star] Still Still Still (LIVE=3rd)(Off，On)／四ノ宮那月(谷山紀章)、一ノ瀬トキヤ(宮野真守).mp4
2025/06/05,【ジャイアント・ロボ OP】 ジャイアント・ロボ(cut&コーラス入-on) ／ マイスタージンガー_けんちぃ_972.mp4
2025/06/05,華Doll-Reinterpretation of Flowering- (off-UVRchorus-on) Fall leaves after leaves fall【Anthos】.mp4
2025/06/05,【EMOVE】[Vtuber]祭り歌[ねこれ，閃光ノルナ，紅廻にま，碧井路ゆゆゆ](on-cut)krk[DUO4].mp4
2025/06/04,【Yes!プリキュア5GoGo!】「明日、花咲く。笑顔、咲く。」[In][ぷりきゅあ5 plus くるみ][On-Off][アニメ][芝ちゃん]パート分けあり.mp4
2025/06/04,【CR真・北斗無双 主題歌】 DESTINY STAR(cut&コーラス入-on) ／ 谷村奈南_けんちぃ_955.mp4
2025/06/04,この恋て鼻血を止めて (off-UVRchorus-on) Dead or Love【Soala】.mp4
2025/06/04,【前橋ウィッチーズ】［IN］無敵☆PAYAPAYA／前橋ウィッチーズ（On-Semi-Mvc-Cut）※ライブ映像 ～貴方が望むならＯＰＥＮ～チャプター２・パート分け有り.mp4
2025/06/04,[うたの☆プリンスさまっ♪ All Star] Baby! My strawberry! (LIVE=3rd)(Off，On)／カミュ(前野智昭)、神宮寺レン(諏訪部順一).mp4
2025/06/04,【家属〜母と姉妹の嬌声〜】【OP】【Mind And Blind】【天乙准花】【off-on】.mp4
2025/06/04,【氷華の舞う空に】[OP]カタチないキオク[西沢はぐみ](on-cut)krk.mp4
2025/06/04,【刃鳴散らす】[OP]残夢[小野正利](on-cut)krk.mp4
2025/06/03,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。 (off-UVRchorus-on) MIRROR【田中有紀】※第２クール ED1.mp4
2025/06/03,【ナンバーワン戦隊ゴジュウジャー】WINNER！ゴジュウジャー！(on+off)【Wienners】.mp4
2025/06/03,[アイドルマスターSideM] The Symphonic Daylight (LIVE=8th)(Off，On)／Altessimo.mp4
2025/06/03,[うたの☆プリンスさまっ♪ All Star] Beautiful Love (LIVE=3rd)(Off，On)／美風藍(蒼井翔太)、聖川真斗(鈴村健一)、来栖翔(下野紘).mp4
2025/06/03,【支配の教壇】【OP】【Variante - 異形ノ愛 -】【志來紗衣華】【off-on】.mp4
2025/06/03,【アイドルマスターミリオンライブ！シアターデイズ】ロケットスター☆／伊吹翼(on-off).mp4
2025/06/03,僕のヒーローアカデミア 第2期第1クール OP_ピースサイン_米津玄師_2CH_OFF改.mp4
2025/06/02,【ニコカラ】courage.mp4
2025/06/02,【映画犬夜叉 鏡の中の夢幻城】ゆらゆら／Every Little Thing［on-off］.mp4
2025/06/02,【オールナイトニッポンGOLD】愛♡スクリーム／AiScReam[on-off][ブルーベリー]※ver2 パート分け有_bb125.mp4
2025/06/02,【Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。】[ED]MIRROR／田中有紀(On-Cut)【naoo】.mp4
2025/06/02,メニメリ・メモリーズ！ [DUO3] (cut) mono.mp4
2025/06/02,【オールナイトニッポンGOLD】愛♡スクリーム／AiScReam[on-off][ブルーベリー]※ver2 パート分け有_bb125.mp4
2025/06/02,【前橋ウィッチーズ】［IN］You Are My World／前橋ウィッチーズ（On-Semi-Mvc-Cut）※ライブ映像 ～貴方が望むならＯＰＥＮ～チャプター２・パート分け有り.mp4
2025/06/02,SHAMAN KING - Get up! Shout!／水樹奈々「NANA MIZUKI LIVE RUNNER 2020 → 2022」『on-cut chorus-UVR-cut』.mp4
2025/06/01,勘違いの工房主～英雄パーティの元雑用係が、実は戦闘以外がSSSランクだったというよくある話～ (off-UVRchorus-on) FACSTORY【MeseMoa.】.mp4
